objectid,tnmid,metasource,sourcedata,sourceorig,sourcefeat,loaddate,referenceg,areaacres,areasqkm,states,huc12,name,hutype,humod,tohuc,noncontrib,noncontr_1,globalid,shape_Leng,shape_Area,_count,_mean,_median,_min,_max
78480,{511DEC6B-39E4-43B6-BF36-09F6A2D7F19D},,,,,2013/01/18 07:09:18.000,,15156.149999999999636,61.329999999999998,ID,"170602050406",Velvet Creek-Middle Fork Salmon River,S,NM,"170602050408",0.000000000000000,0.000000000000000,{AAA36854-E29C-11E2-8094-0021280458E6},0.456129275144026,0.006951401599127,90087.000000000000000,2073.868837901140068,2078.000000000000000,1574.000000000000000,2720.000000000000000
78479,{DC2837D4-4279-45ED-B954-BDA978F9363F},{8E3F4388-135B-4E34-AF1B-B3DD7B05CBD6},,,,2013/01/18 07:09:18.000,,16226.159999999999854,65.659999999999997,ID,"170602050405",Elkhorn Creek,S,NM,"170602050406",0.000000000000000,0.000000000000000,{AAA35182-E29C-11E2-8094-0021280458E6},0.426347533511003,0.007446181066411,96512.000000000000000,2280.105852122016131,2322.000000000000000,1622.000000000000000,2769.000000000000000
79323,{2002B147-1820-4537-B694-6F794CC29BA8},,,,,2013/01/18 07:09:18.000,,23681.909999999999854,95.840000000000003,ID,"170602080101",Headwaters Johnson Creek,S,NM,"170602080102",0.000000000000000,0.000000000000000,{AA6A178B-E29C-11E2-8094-0021280458E6},0.722328625661715,0.010863051840651,140785.000000000000000,2242.178584366232371,2222.000000000000000,2029.000000000000000,2675.000000000000000
79324,{F2C085C9-E0C7-40FF-944A-C9E52F228840},,,,,2013/01/18 07:09:18.000,,15421.250000000000000,62.409999999999997,ID,"170602080102",Lunch Creek-Johnson Creek,S,NM,"170602080103",0.000000000000000,0.000000000000000,{AA6A3669-E29C-11E2-8094-0021280458E6},0.455370120550968,0.007079043766671,91748.000000000000000,2173.212604089462275,2139.000000000000000,2009.000000000000000,2581.000000000000000
78470,{9ACEDC82-535A-4E5B-98FB-B36159C85F16},,,,,2013/01/18 07:09:18.000,,17492.310000000001310,70.790000000000006,ID,"170602050302",Cape Horn Creek,S,NM,"170602050305",0.000000000000000,0.000000000000000,{AAA27D3F-E29C-11E2-8094-0021280458E6},0.484117333355979,0.007989020417121,103524.000000000000000,2312.453595301572477,2299.000000000000000,1981.000000000000000,2837.000000000000000
78474,{6D0DB6BE-4B86-4570-99A6-4FC673B5E745},,,,,2013/01/18 07:09:18.000,,29510.939999999998690,119.430000000000007,ID,"170602050305",Swamp Creek-Marsh Creek,S,NM,"170602050401",0.000000000000000,0.000000000000000,{AAA2C933-E29C-11E2-8094-0021280458E6},0.875401890029652,0.013485199667402,174769.000000000000000,2210.247572509998918,2147.000000000000000,1883.000000000000000,2895.000000000000000
78472,{644CC204-1788-4CB1-9E50-F856B6260896},,,,,2013/01/18 07:09:18.000,,19183.349999999998545,77.629999999999995,ID,"170602050304",Lower Beaver Creek,S,NM,"170602050305",0.000000000000000,0.000000000000000,{AAA2B234-E29C-11E2-8094-0021280458E6},0.449362091094287,0.008776506761160,113749.000000000000000,2291.392117732902989,2277.000000000000000,1975.000000000000000,2861.000000000000000
78475,{FDDC67ED-39DE-4F84-AF50-166D93F25EA1},,,,,2013/01/18 07:09:18.000,,17533.889999999999418,70.959999999999994,ID,"170602050401",Fall Creek-Middle Fork Salmon River,S,NM,"170602050402",0.000000000000000,0.000000000000000,{AAA2E793-E29C-11E2-8094-0021280458E6},0.433002901656333,0.008027690732145,104037.000000000000000,2314.642079260263017,2356.000000000000000,1787.000000000000000,2860.000000000000000
10171,{2711E323-F338-4AFF-B9F6-93CB56917E42},{0B436472-4E09-4962-90EA-2605EA78F257},,,,2016/11/29 22:15:02.000,,20441.060000000001310,82.719999999999999,ID,"170602050502",Upper Rapid River,S,NM,"170602050503",0.000000000000000,0.000000000000000,{AAA3D23C-E29C-11E2-8094-0021280458E6},0.515204814758397,0.009364821992023,121376.000000000000000,2326.125041194305140,2352.000000000000000,1793.000000000000000,2828.000000000000000
96374,{71E7CC62-4976-42AE-9256-3CD9E5D77511},,,,,2013/01/18 07:09:16.000,,12580.899999999999636,50.909999999999997,ID,"170501200102",Pinchot Creek-South Fork Payette River,S,NM,"170501200104",0.000000000000000,0.000000000000000,{A8A2D72E-E29C-11E2-8094-0021280458E6},0.362300752964538,0.005713889800478,53401.000000000000000,2459.440047939177020,2478.000000000000000,1882.000000000000000,3213.000000000000000
78718,{651B9E03-E20D-4E05-A61E-55B4F62A7415},,,,,2013/01/18 07:09:17.000,,12135.030000000000655,49.109999999999999,ID,"170602010406",Upper Redfish Lake Creek,S,NM,"170602010407",0.000000000000000,0.000000000000000,{A9D30543-E29C-11E2-8094-0021280458E6},0.381032616783305,0.005515418014295,32338.000000000000000,2650.455315727626839,2671.000000000000000,2246.000000000000000,3212.000000000000000
96376,{7E969C52-FD98-4F96-BC57-8B72A12057BC},,,,,2013/01/18 07:09:16.000,,20565.020000000000437,83.219999999999999,ID,"170501200104",Goat Creek-South Fork Payette River,S,NM,"170501200201",0.000000000000000,0.000000000000000,{A8A30C2C-E29C-11E2-8094-0021280458E6},0.489653840620794,0.009350618697662,121170.000000000000000,2238.552966905999710,2267.000000000000000,1569.000000000000000,3097.000000000000000
96375,{B1460834-4BB2-4BD0-AA83-842CFB4B8E14},,,,,2013/01/18 07:09:16.000,,14487.090000000000146,58.630000000000003,ID,"170501200103",Baron Creek,S,NM,"170501200201",0.000000000000000,0.000000000000000,{A8A2F540-E29C-11E2-8094-0021280458E6},0.481761008727758,0.006591763079694,85108.000000000000000,2425.655520045118919,2493.000000000000000,1572.000000000000000,3212.000000000000000
78719,{C2DC02BD-BFAE-482B-B7BD-77BC01C7E5F0},,,,,2013/01/18 07:09:17.000,,16053.799999999999272,64.969999999999999,ID,"170602010407",Lower Redfish Lake Creek,S,NM,"170602010408",0.000000000000000,0.000000000000000,{A9D32369-E29C-11E2-8094-0021280458E6},0.493335903453889,0.007304958884770,18712.000000000000000,2770.726592560923564,2761.000000000000000,2367.000000000000000,3257.000000000000000
96373,{27C2D251-C07D-426E-BF50-E05EE3A0B4D2},,,,,2013/01/18 07:09:16.000,,24124.840000000000146,97.629999999999995,ID,"170501200201",Wapiti Creek-South Fork Payette River,S,NM,"170501200206",0.000000000000000,0.000000000000000,{A8A32A78-E29C-11E2-8094-0021280458E6},0.574812483058869,0.010983252595103,142328.000000000000000,2108.180955258276754,2150.000000000000000,1474.000000000000000,3086.000000000000000
80354,{D9C1506A-9B1F-49FF-BD8A-F35A92DB7805},,,,,2013/01/18 07:09:16.000,,17183.319999999999709,69.540000000000006,ID,"170501110303",Big Silver Creek-North Fork Boise River,S,NM,"170501110401",0.000000000000000,0.000000000000000,{A9B93B9D-E29C-11E2-8094-0021280458E6},0.399193832589982,0.007801840261499,39104.000000000000000,2190.263988338788749,2194.000000000000000,1813.000000000000000,2654.000000000000000
80360,{E8F96771-0422-41D9-9F1A-ED77A6AD0395},,,,,2013/01/18 07:09:16.000,,13029.010000000000218,52.729999999999997,ID,"170501110502",Pikes Fork,S,NM,"170501110503",0.000000000000000,0.000000000000000,{A9B9DB77-E29C-11E2-8094-0021280458E6},0.489044784966655,0.005917718866144,55677.000000000000000,1947.249151355137428,1937.000000000000000,1674.000000000000000,2329.000000000000000
80359,{B4524C16-CFAF-4E20-8FB4-A74D9270E4AB},,,,,2013/01/18 07:09:16.000,,18454.740000000001601,74.680000000000007,ID,"170501110501",Upper Crooked River,S,NM,"170501110503",0.000000000000000,0.000000000000000,{A9B9BD4D-E29C-11E2-8094-0021280458E6},0.729027141524628,0.008379735831553,53125.000000000000000,2186.631548235294304,2188.000000000000000,1806.000000000000000,2675.000000000000000
10083,{56018E53-859B-4051-B190-F962FE5CE3A0},{A696784E-F207-4A04-827B-F7F1AE5DC54F},,,,2016/11/29 21:28:21.000,,12956.920000000000073,52.430000000000000,ID,"170501200204",Lower Warm Spring Creek,S,NM,"170501200206",0.000000000000000,0.000000000000000,{A8D3CB8F-E29C-11E2-8094-0021280458E6},0.403132601961314,0.005904109497172,76534.000000000000000,1953.235725298560055,1937.000000000000000,1408.000000000000000,2591.000000000000000
10084,{669C7F93-AEC9-45D4-BC0C-4BA6A5F11E51},{A696784E-F207-4A04-827B-F7F1AE5DC54F},,,,2016/11/29 21:28:21.000,,32293.549999999999272,130.689999999999998,ID,"170501200403",Deadwood Reservoir-Deadwood River,S,"DM,RS","170501200501",0.000000000000000,0.000000000000000,{A8D4F3C7-E29C-11E2-8094-0021280458E6},0.683763896108040,0.014743164189556,191068.000000000000000,1910.753009399794792,1878.000000000000000,1596.000000000000000,2511.000000000000000
10085,{ADE165D9-C00D-4CD0-9BD1-1829CEABF2D8},{A696784E-F207-4A04-827B-F7F1AE5DC54F},,,,2016/11/29 21:28:21.000,,15909.299999999999272,64.379999999999995,ID,"170501210101",Ligget Creek-Middle Fork Payette River,S,NM,"170501210201",0.000000000000000,0.000000000000000,{A8D613AA-E29C-11E2-8094-0021280458E6},0.611985639169059,0.007285925915487,94420.000000000000000,1966.063185765727667,1965.000000000000000,1361.000000000000000,2441.000000000000000
79408,{7A8CC86F-729C-4A4E-8C4E-8E8FBA6770FF},,,,,2013/01/18 07:09:18.000,,21010.259999999998399,85.030000000000001,ID,"170602080401",Headwaters South Fork Salmon River,S,NM,"170602080403",0.000000000000000,0.000000000000000,{AA6BE78C-E29C-11E2-8094-0021280458E6},0.469627685981312,0.009624802574165,124761.000000000000000,2134.716714357852197,2152.000000000000000,1645.000000000000000,2679.000000000000000
10156,{BA6AB0F8-FBAE-4374-BF90-9848D2911AAC},{0B436472-4E09-4962-90EA-2605EA78F257},,,,2016/11/29 22:14:58.000,,20201.560000000001310,81.750000000000000,ID,"170602080403",Bear Creek-South Fork Salmon River,S,NM,"170602080406",0.000000000000000,0.000000000000000,{AA6C1CD2-E29C-11E2-8094-0021280458E6},0.560003937525640,0.009265803022530,120099.000000000000000,1949.462793195613585,1900.000000000000000,1559.000000000000000,2640.000000000000000
79409,{0259815C-A13C-432A-A2CC-650018247A40},,,,,2013/01/18 07:09:18.000,,17486.189999999998690,70.760000000000005,ID,"170602080402",Curtis Creek,S,NM,"170602080406",0.000000000000000,0.000000000000000,{AA6BFEA0-E29C-11E2-8094-0021280458E6},0.426272491950250,0.008022069145937,103957.000000000000000,1984.778437238473543,1972.000000000000000,1560.000000000000000,2441.000000000000000
10030,{C3DB87F4-0BD1-4DB6-ABEF-8B79D6FC300D},{A696784E-F207-4A04-827B-F7F1AE5DC54F},,,,2016/11/29 21:28:22.000,,12186.469999999999345,49.320000000000000,ID,"170501230201",North Fork Lake Fork,S,NM,"170501230203",0.000000000000000,0.000000000000000,{A8DC197E-E29C-11E2-8094-0021280458E6},0.404961322844212,0.005627220462173,41508.000000000000000,2051.152428447528109,2064.000000000000000,1637.000000000000000,2687.000000000000000
10032,{0DE5216C-ECBD-4C8E-8274-DEBA259B87E6},{A696784E-F207-4A04-827B-F7F1AE5DC54F},,,,2016/11/29 21:28:22.000,,14418.010000000000218,58.350000000000001,ID,"170501230202",East Fork Lake Fork,S,NM,"170501230203",0.000000000000000,0.000000000000000,{A8DC37DE-E29C-11E2-8094-0021280458E6},0.418826936143396,0.006651062988290,86198.000000000000000,2173.926239587925465,2198.000000000000000,1640.000000000000000,2733.000000000000000
79415,{1905D503-671D-4B71-AA7D-5C2E32449B69},,,,,2013/01/18 07:09:18.000,,11234.750000000000000,45.469999999999999,ID,"170602080408",Blackmare Creek,S,NM,"170602080409",0.000000000000000,0.000000000000000,{AA6C9E6C-E29C-11E2-8094-0021280458E6},0.386275853560636,0.005170054754771,66995.000000000000000,2071.062870363459751,2121.000000000000000,1291.000000000000000,2643.000000000000000
79411,{0EC17C16-876E-48EB-BC04-5F223BAC387E},,,,,2013/01/18 07:09:18.000,,10584.049999999999272,42.829999999999998,ID,"170602080405",Dollar Creek,S,NM,"170602080407",0.000000000000000,0.000000000000000,{AA6C521B-E29C-11E2-8094-0021280458E6},0.317541734706873,0.004865482940637,63077.000000000000000,2016.915674493079905,2045.000000000000000,1497.000000000000000,2456.000000000000000
10157,{F438D18E-034F-45A0-97F9-719171421006},{0B436472-4E09-4962-90EA-2605EA78F257},,,,2016/11/29 22:14:58.000,,15095.750000000000000,61.090000000000003,ID,"170602080406",Six-bit Creek-South Fork Salmon River,S,NM,"170602080407",0.000000000000000,0.000000000000000,{AA6C6924-E29C-11E2-8094-0021280458E6},0.562485677934026,0.006933902400522,89853.000000000000000,1916.720588071628072,1923.000000000000000,1490.000000000000000,2513.000000000000000
79412,{BFEE7DC5-3572-4A3F-A587-27501F7BF459},,,,,2013/01/18 07:09:18.000,,17886.299999999999272,72.379999999999995,ID,"170602080407",Goat Creek-South Fork Salmon River,S,NM,"170602080409",0.000000000000000,0.000000000000000,{AA6C8752-E29C-11E2-8094-0021280458E6},0.484079180361553,0.008228278987575,106635.000000000000000,1942.606555071036610,1928.000000000000000,1282.000000000000000,2646.000000000000000
79416,{4E3EE0B4-9221-43A7-AD3A-62582F513786},,,,,2013/01/18 07:09:18.000,,27636.939999999998690,111.840000000000003,ID,"170602080409",Fourmile Creek-South Fork Salmon River,S,NM,"170602080412",0.000000000000000,0.000000000000000,{AA6CBCAB-E29C-11E2-8094-0021280458E6},0.638794533568091,0.012729792370686,164986.000000000000000,1938.866522007927870,1954.000000000000000,1216.000000000000000,2787.000000000000000
79410,{FA51DB57-C178-4B04-8685-3ABD04714B7D},,,,,2013/01/18 07:09:18.000,,15100.329999999999927,61.109999999999999,ID,"170602080404",Warm Lake Creek,S,NM,"170602080406",0.000000000000000,0.000000000000000,{AA6C33DA-E29C-11E2-8094-0021280458E6},0.450986597374417,0.006934869993732,89859.000000000000000,1967.284668202405783,1980.000000000000000,1549.000000000000000,2625.000000000000000
79405,{A06B4A70-03FE-4492-93E1-8ECCD730A9D8},,,,,2013/01/18 07:09:18.000,,17793.119999999998981,72.010000000000005,ID,"170602080301",Caton Creek,S,NM,"170602080303",0.000000000000000,0.000000000000000,{AA6B93AD-E29C-11E2-8094-0021280458E6},0.431399232001212,0.008201282238610,106288.000000000000000,2206.580667620051372,2223.000000000000000,1326.000000000000000,2787.000000000000000
79518,{11859365-E193-4C12-8B6E-C70027FA0E10},,,,,2013/01/18 07:09:18.000,,24679.000000000000000,99.870000000000005,ID,"170602080412",Camp Creek-South Fork Salmon River,S,NM,"170602080604",0.000000000000000,0.000000000000000,{AA6D0912-E29C-11E2-8094-0021280458E6},0.635527893495958,0.011384588797371,144239.000000000000000,1709.079486130658097,1721.000000000000000,1139.000000000000000,2398.000000000000000
79407,{6FFE96A7-0593-44AB-9552-0B9174C70C83},,,,,2013/01/18 07:09:18.000,,12803.700000000000728,51.810000000000002,ID,"170602080303",Deadman Creek-East Fork South Fork Salmon River,S,NM,"170602080604",0.000000000000000,0.000000000000000,{AA6BC92E-E29C-11E2-8094-0021280458E6},0.411120437251361,0.005910764773442,62035.000000000000000,1689.555605706455708,1672.000000000000000,1153.000000000000000,2395.000000000000000
79524,{DDFF9C3D-814F-4E1B-AAC5-A0F70C16824C},,,,,2013/01/18 07:09:18.000,,16253.809999999999491,65.780000000000001,ID,"170602080601",Sheep Creek,S,NM,"170602080604",0.000000000000000,0.000000000000000,{AA6DDE32-E29C-11E2-8094-0021280458E6},0.468852963463472,0.007510589455461,9715.000000000000000,2057.925064333504906,2067.000000000000000,1692.000000000000000,2303.000000000000000
10121,{82FE1F51-5792-46ED-8CEE-4FA2996EBEC2},{A696784E-F207-4A04-827B-F7F1AE5DC54F},,,,2016/11/29 21:28:24.000,,17430.759999999998399,70.540000000000006,ID,"170501230206",Lake Fork,S,NM,"170501230208",0.000000000000000,0.000000000000000,{A929557A-E29C-11E2-8094-0021280458E6},0.679253680009811,0.008024648198167,1288.000000000000000,1853.629658385093080,1842.000000000000000,1693.000000000000000,2028.000000000000000
10149,{AA975EA4-6802-48FA-9F3A-192E55D5D28A},{A696784E-F207-4A04-827B-F7F1AE5DC54F},,,,2016/11/29 21:28:25.000,,10035.450000000000728,40.609999999999999,ID,"170501230305",Upper Gold Fork River,S,NM,"170501230306",0.000000000000000,0.000000000000000,{A92A12CE-E29C-11E2-8094-0021280458E6},0.372246965513990,0.004608154529907,59741.000000000000000,1746.779983595855356,1718.000000000000000,1498.000000000000000,2326.000000000000000
10148,{33E5E6D0-58EE-401F-BB4B-A4BBCA28F9CC},{A696784E-F207-4A04-827B-F7F1AE5DC54F},,,,2016/11/29 21:28:25.000,,26249.169999999998254,106.230000000000004,ID,"170501230304",North Fork Gold Fork River,S,NM,"170501230305",0.000000000000000,0.000000000000000,{A929F4AE-E29C-11E2-8094-0021280458E6},0.573234268114850,0.012059061277209,156307.000000000000000,2042.177349702828451,2042.000000000000000,1587.000000000000000,2623.000000000000000
79417,{D1211D0B-EC8C-43BD-85F7-E47B3006A146},,,,,2013/01/18 07:09:18.000,,31006.450000000000728,125.480000000000004,ID,"170602080410",Buckhorn Creek,S,NM,"170602080412",0.000000000000000,0.000000000000000,{AA6CD3BB-E29C-11E2-8094-0021280458E6},0.600941171828765,0.014297295823346,185281.000000000000000,1953.785347661120113,1975.000000000000000,1182.000000000000000,2739.000000000000000
79419,{EF703A2A-CD4F-43C9-9CD0-B167612D304E},,,,,2013/01/18 07:09:18.000,,20003.889999999999418,80.950000000000003,ID,"170602080411",Fitsum Creek,S,NM,"170602080412",0.000000000000000,0.000000000000000,{AA6CF206-E29C-11E2-8094-0021280458E6},0.511237579318337,0.009238267220271,63433.000000000000000,1989.491873315151452,2040.000000000000000,1148.000000000000000,2653.000000000000000
78358,{18CFEDA9-D53A-48A1-A3DF-7096E46A520A},,,,,2013/01/18 07:09:16.000,,21517.110000000000582,87.079999999999998,ID,"170501120104",Granite Creek,S,NM,"170501120105",0.000000000000000,0.000000000000000,{A9BB6809-E29C-11E2-8094-0021280458E6},0.653922283197950,0.009762394842796,24.000000000000000,1787.125000000000000,1794.000000000000000,1740.000000000000000,1810.000000000000000
78354,{C4A5864C-241C-4783-9A25-3199D6A02B3D},,,,,2013/01/18 07:09:16.000,,19443.310000000001310,78.680000000000007,ID,"170501120101",Headwaters Grimes Creek,S,NM,"170501120105",0.000000000000000,0.000000000000000,{A9BB1A32-E29C-11E2-8094-0021280458E6},0.663382086564945,0.008829713588310,66408.000000000000000,1882.525087338874982,1931.000000000000000,1416.000000000000000,2264.000000000000000
78356,{3D7755CF-C103-481C-88AD-38282ED7867F},,,,,2013/01/18 07:09:16.000,,11673.909999999999854,47.240000000000002,ID,"170501120102",Smith Creek-Clear Creek,S,NM,"170501120105",0.000000000000000,0.000000000000000,{A9BB311D-E29C-11E2-8094-0021280458E6},0.366413772804203,0.005298819487342,5996.000000000000000,2035.608905937291411,2052.000000000000000,1757.000000000000000,2239.000000000000000
80361,{37100B8B-10F6-44CB-9254-AE6F3182C05B},,,,,2013/01/18 07:09:16.000,,20966.240000000001601,84.849999999999994,ID,"170501110503",Middle Crooked River,S,NM,"170501110504",0.000000000000000,0.000000000000000,{A9B9F271-E29C-11E2-8094-0021280458E6},0.511883078057307,0.009517123841183,30159.000000000000000,1846.588878941609437,1849.000000000000000,1633.000000000000000,2030.000000000000000
96625,{4B7AE3BF-EFD0-485C-A096-501753897973},,,,,2013/01/18 07:09:16.000,,19576.220000000001164,79.219999999999999,ID,"170501210403",Pyle Creek-Middle Fork Payette River,S,IT,"170501220101",0.000000000000000,0.000000000000000,{A8D71E60-E29C-11E2-8094-0021280458E6},0.564192898435177,0.008910854691049,83939.000000000000000,1148.702462502531489,1111.000000000000000,912.000000000000000,1725.000000000000000
96652,{7BC7C1D3-FE12-404D-BDF1-BB4D867DFF40},,,,,2013/01/18 07:09:16.000,,13419.850000000000364,54.310000000000002,ID,"170501200603",Alder Creek,S,NM,"170501200604",0.000000000000000,0.000000000000000,{A8D5DE9F-E29C-11E2-8094-0021280458E6},0.456908718832533,0.006095456383809,41426.000000000000000,1325.808936416743109,1285.000000000000000,939.000000000000000,1950.000000000000000
96653,{951A8D36-AD38-43C2-AA76-29E5B67B8EA1},,,,,2013/01/18 07:09:16.000,,32440.680000000000291,131.280000000000001,ID,"170501200604",Danskin Creek-South Fork Payette River,S,IT,"170501220101",0.000000000000000,0.000000000000000,{A8D5FCAD-E29C-11E2-8094-0021280458E6},0.771707553905358,0.014745908094249,188663.000000000000000,1263.139921447236702,1244.000000000000000,917.000000000000000,1937.000000000000000
96656,{8DF46D31-1513-4AF2-AE27-F9D92BC8FD54},,,,,2013/01/18 07:09:16.000,,25749.560000000001310,104.200000000000003,ID,"170501210203",Sixmile Creek-Middle Fork Payette River,S,NM,"170501210303",0.000000000000000,0.000000000000000,{A8D67D9A-E29C-11E2-8094-0021280458E6},0.643471105659487,0.011755922520994,152364.000000000000000,1582.493102045102432,1566.000000000000000,1138.000000000000000,2191.000000000000000
96654,{64C2B9F8-2C3B-4486-B297-41C610F995FE},,,,,2013/01/18 07:09:16.000,,16996.939999999998690,68.780000000000001,ID,"170501210201",Dash Creek-Middle Fork Payette River,S,NM,"170501210203",0.000000000000000,0.000000000000000,{A8D6489D-E29C-11E2-8094-0021280458E6},0.450269048152939,0.007769496596953,100686.000000000000000,1657.688923981487051,1612.000000000000000,1217.000000000000000,2361.000000000000000
96655,{891A2AE8-C2C4-43EA-A47C-C59C7275110F},,,,,2013/01/18 07:09:16.000,,25612.180000000000291,103.650000000000006,ID,"170501210202",Silver Creek,S,NM,"170501210203",0.000000000000000,0.000000000000000,{A8D666A7-E29C-11E2-8094-0021280458E6},0.657128612207648,0.011698181888311,151612.000000000000000,1811.057350341661504,1779.000000000000000,1143.000000000000000,2534.000000000000000
96651,{60F46F3D-5592-42A1-97A9-BB54A4382B47},,,,,2013/01/18 07:09:16.000,,24282.110000000000582,98.269999999999996,ID,"170501210102",Bull Creek,S,NM,"170501210201",0.000000000000000,0.000000000000000,{A8D631C8-E29C-11E2-8094-0021280458E6},0.630025267261892,0.011110337864586,143984.000000000000000,1971.233991276808638,1976.000000000000000,1360.000000000000000,2636.000000000000000
96504,{01CD24B0-2D5C-463C-9E3F-4CF9A73B8977},,,,,2013/01/18 07:09:16.000,,12155.469999999999345,49.189999999999998,ID,"170501200503",No Man Creek-Deadwood River,S,NM,"170501200505",0.000000000000000,0.000000000000000,{A8D53F9B-E29C-11E2-8094-0021280458E6},0.535921042994417,0.005542105671779,71825.000000000000000,1908.629906021579927,1902.000000000000000,1453.000000000000000,2480.000000000000000
96502,{F200F034-F569-4183-B7B1-B204F97CBC93},,,,,2013/01/18 07:09:16.000,,18020.139999999999418,72.920000000000002,ID,"170501200501",Warm Springs Creek,S,NM,"170501200503",0.000000000000000,0.000000000000000,{A8D50ACB-E29C-11E2-8094-0021280458E6},0.514530790822186,0.008228038345380,106631.000000000000000,1923.432754077144637,1901.000000000000000,1553.000000000000000,2557.000000000000000
96500,{A1926D0A-CAB3-4954-8683-B9688A791207},,,,,2013/01/18 07:09:16.000,,27019.450000000000728,109.340000000000003,ID,"170501200401",Stratton Creek-Deadwood River,S,NM,"170501200403",0.000000000000000,0.000000000000000,{A8D4BEED-E29C-11E2-8094-0021280458E6},0.693279285744096,0.012365966154481,160265.000000000000000,2126.216691105356858,2170.000000000000000,1670.000000000000000,2676.000000000000000
96501,{D402ECDB-8C28-44FD-9346-383FBDDAE8C5},,,,,2013/01/18 07:09:16.000,,10720.200000000000728,43.380000000000003,ID,"170501200402",Deer Creek,S,NM,"170501200403",0.000000000000000,0.000000000000000,{A8D4D5D2-E29C-11E2-8094-0021280458E6},0.423420915248080,0.004900903667222,63527.000000000000000,2064.911281817180225,2077.000000000000000,1670.000000000000000,2502.000000000000000
96954,{05F0B3B1-BA84-4E22-B1D9-8263F73DB3B8},,,,,2013/01/18 07:09:16.000,,16724.349999999998545,67.680000000000007,ID,"170501230505",Upper Clear Creek,S,NM,"170501230506",0.000000000000000,0.000000000000000,{A92AC8B3-E29C-11E2-8094-0021280458E6},0.514425272866294,0.007656435484681,99228.000000000000000,1896.800066513484126,1895.000000000000000,1522.000000000000000,2362.000000000000000
96623,{EEFA6978-31E3-4EB4-8F6F-1CE703F9B96A},,,,,2013/01/18 07:09:16.000,,19061.680000000000291,77.140000000000001,ID,"170501210401",Scriver Creek,S,NM,"170501210403",0.000000000000000,0.000000000000000,{A8D6E95C-E29C-11E2-8094-0021280458E6},0.509993907616649,0.008687388244769,54694.000000000000000,1435.674095878889830,1447.000000000000000,932.000000000000000,1887.000000000000000
96659,{84F77E6A-F006-4256-84DF-09E172C6F078},,,,,2013/01/18 07:09:16.000,,20469.659999999999854,82.840000000000003,ID,"170501210303",Rattlesnake Creek-Middle Fork Payette River,S,NM,"170501210403",0.000000000000000,0.000000000000000,{A8D6D27B-E29C-11E2-8094-0021280458E6},0.724989955677080,0.009333046017312,120939.000000000000000,1438.954431572941758,1384.000000000000000,931.000000000000000,2458.000000000000000
96658,{82D29D2F-739F-40B0-B620-A8B51CC1529D},,,,,2013/01/18 07:09:16.000,,16522.799999999999272,66.870000000000005,ID,"170501210302",Lightning Creek,S,NM,"170501210303",0.000000000000000,0.000000000000000,{A8D6B280-E29C-11E2-8094-0021280458E6},0.519115749654749,0.007528462087460,97580.000000000000000,1811.746976839516265,1846.000000000000000,944.000000000000000,2491.000000000000000
96657,{C86F2F87-A42F-4177-9E3D-19B6A444FACD},,,,,2013/01/18 07:09:16.000,,10133.000000000000000,41.009999999999998,ID,"170501210301",Bulldog Creek,S,NM,"170501210303",0.000000000000000,0.000000000000000,{A8D69BA0-E29C-11E2-8094-0021280458E6},0.394242105658352,0.004619618195420,59861.000000000000000,1685.423263894689171,1677.000000000000000,965.000000000000000,2415.000000000000000
96624,{C804FC24-B74F-4401-8463-0EB787C83AA7},,,,,2013/01/18 07:09:16.000,,22586.490000000001601,91.400000000000006,ID,"170501210402",Anderson Creek,S,IT,"170501210403",0.000000000000000,0.000000000000000,{A8D70763-E29C-11E2-8094-0021280458E6},0.581299341299391,0.010279422462409,133238.000000000000000,1576.891239736411535,1527.000000000000000,917.000000000000000,2491.000000000000000
96503,{283D471D-A019-41E7-BDFC-B63002D1D18C},,,,,2013/01/18 07:09:16.000,,10989.899999999999636,44.469999999999999,ID,"170501200502",Whitehawk Creek,S,NM,"170501200503",0.000000000000000,0.000000000000000,{A8D528BC-E29C-11E2-8094-0021280458E6},0.357473268734497,0.005013000921402,64964.000000000000000,2002.666415245366579,1939.000000000000000,1551.000000000000000,2559.000000000000000
96562,{E22E6E99-9E54-40E4-AD82-F3758A2A738C},,,,,2013/01/18 07:09:16.000,,19586.439999999998690,79.260000000000005,ID,"170501200302",Lower Clear Creek,S,NM,"170501200306",0.000000000000000,0.000000000000000,{A8D435BC-E29C-11E2-8094-0021280458E6},0.512654308682506,0.008917513021341,115555.000000000000000,1797.775414304876449,1786.000000000000000,1164.000000000000000,2413.000000000000000
96499,{8A8FADB6-CC5C-4E39-8662-E29DBC240402},,,,,2013/01/18 07:09:16.000,,24047.869999999998981,97.319999999999993,ID,"170501200306",Kirkham Creek-South Fork Payette River,S,NM,"170501200602",0.000000000000000,0.000000000000000,{A8D49FD4-E29C-11E2-8094-0021280458E6},0.621842738730308,0.010934165393256,141720.000000000000000,1596.675613886536894,1577.000000000000000,1126.000000000000000,2353.000000000000000
96377,{283968EA-03CC-4841-B004-A0BD05836681},,,,,2013/01/18 07:09:16.000,,21738.389999999999418,87.969999999999999,ID,"170501200202",Canyon Creek,S,NM,"170501200206",0.000000000000000,0.000000000000000,{A8A34172-E29C-11E2-8094-0021280458E6},0.509498339214661,0.009910892353684,128439.000000000000000,2218.927436370572650,2247.000000000000000,1475.000000000000000,2829.000000000000000
